participateID,playerID,sportID,olympicID
1663,814,20,21
1664,360,35,1
1665,446,46,21
1666,862,9,17
1667,43,3,13
1668,942,25,17
1669,629,19,3
1670,195,39,12
1671,710,22,2
1672,825,38,21
1673,678,38,18
1674,593,43,22
1675,303,28,16
1676,799,18,4
1677,627,56,16
1678,75,47,17
1679,295,28,15
1680,756,42,22
1681,600,2,16
1682,748,34,25
1683,437,14,27
1684,63,42,9
1685,353,35,22
1686,772,26,16
1687,275,53,7
1688,116,6,28
1689,357,26,1
1690,606,37,21
1691,372,28,24
1692,172,6,5
1693,336,51,18
1694,478,14,2
1695,771,10,23
1696,199,36,10
1697,981,14,5
1698,174,38,13
1699,122,60,15
1700,557,45,6
1701,654,15,10
1702,860,38,10
1703,293,31,23
1704,221,38,23
1705,103,58,24
1706,554,47,3
1707,944,26,24
1708,203,9,18
1709,893,36,14
1710,103,56,4
1711,497,40,1
1712,209,24,19
1713,207,58,12
1714,587,33,14
1715,754,49,11
1716,181,33,3
1717,449,38,19
1718,31,37,15
1719,817,48,26
1720,937,34,5
1721,53,21,11
1722,636,56,7
1723,922,30,25
1724,801,24,7
1725,473,40,12
1726,695,26,25
1727,449,24,27
1728,231,6,26
1729,492,1,2
1730,364,43,21
1731,396,54,2
1732,297,44,9
1733,22,58,19
1734,422,47,16
1735,122,23,2
1736,325,28,19
1737,92,37,16
1738,572,42,9
1739,372,57,5
1740,315,15,21
1741,650,21,19
1742,424,34,17
1743,643,47,9
1744,70,19,21
1745,880,31,12
1746,220,5,21
1747,325,41,11
1748,2,10,14
1749,973,31,27
1750,842,23,2
1751,26,15,17
1752,695,22,10
1753,652,54,9
1754,562,54,7
1755,467,11,20
1756,93,29,25
1757,633,40,26
1758,882,38,28
1759,374,32,22
1760,795,6,24
1761,615,25,9
1762,217,39,3
1763,187,12,9
1764,340,13,18
1765,833,40,22
1766,602,57,18
1767,6,19,19
1768,843,15,26
1769,600,24,24
1770,196,49,23
1771,970,41,22
1772,620,5,1
1773,304,22,13
1774,427,1,14
1775,553,10,15
1776,609,40,15
1777,605,5,15
1778,769,50,18
1779,455,43,25
1780,723,1,18
1781,85,9,9
1782,938,38,11
1783,463,53,28
1784,407,28,12
1785,696,4,1
1786,162,38,8
1787,417,21,22
1788,6,19,16
1789,586,2,21
1790,399,8,10
1791,323,32,26
1792,306,31,1
1793,923,50,7
1794,381,28,9
1795,281,15,10
1796,462,33,7
1797,580,9,18
1798,753,13,2
1799,339,11,3
1800,106,49,5
1801,73,5,7
1802,343,4,3
1803,788,17,21
1804,893,29,7
1805,584,43,12
1806,92,56,10
1807,890,20,11
1808,821,40,1
1809,207,18,17
1810,666,50,10
1811,475,46,25
1812,731,6,24
1813,845,20,7
1814,287,31,27
1815,750,22,21
1816,983,53,19
1817,233,31,5
1818,230,46,3
1819,986,53,19
1820,944,52,26
1821,712,17,14
1822,141,21,26
1823,11,42,26
1824,991,27,14
1825,509,49,21
1826,363,41,20
1827,849,58,13
1828,187,20,23
1829,257,21,12
1830,171,35,22
1831,288,22,9
1832,625,10,7
1833,645,4,24
1834,180,7,5
1835,657,57,23
1836,133,47,12
1837,197,12,2
1838,634,31,2
1839,95,42,4
1840,712,50,25
1841,839,20,21
1842,456,35,28
1843,731,32,26
1844,808,2,20
1845,544,15,14
1846,951,6,1
1847,41,43,5
1848,800,52,17
1849,622,6,14
1850,823,29,8
1851,993,33,13
1852,886,60,7
1853,920,44,15
1854,278,43,12
1855,961,29,28
1856,849,14,8
1857,124,30,15
1858,830,56,7
1859,363,38,3
1860,220,36,17
1861,566,20,28
1862,819,22,3
1863,718,4,4
1864,165,4,19
1865,593,8,17
1866,969,53,13
1867,911,26,5
1868,452,58,8
1869,287,60,13
1870,76,41,12
1871,772,60,17
1872,664,38,15
1873,90,24,18
1874,26,37,11
1875,402,23,4
1876,93,23,28
1877,59,24,3
1878,851,52,9
1879,393,30,2
1880,716,44,25
1881,672,21,7
1882,728,8,19
1883,301,38,20
1884,413,2,21
1885,403,46,23
1886,217,53,21
1887,992,39,12
1888,473,47,8
1889,188,10,13
1890,167,6,9
1891,422,10,12
1892,655,52,9
1893,578,39,19
1894,908,11,19
1895,384,15,16
1896,622,36,18
1897,282,20,2
1898,969,4,4
1899,754,10,17
1900,135,26,24
1901,270,39,13
1902,782,18,8
1903,365,19,3
1904,243,60,2
1905,955,23,20
1906,120,32,26
1907,344,36,19
1908,144,54,14
1909,537,43,11
1910,348,57,12
1911,773,57,22
1912,576,25,13
1913,125,10,25
1914,565,27,10
1915,358,39,8
1916,903,59,22
1917,364,33,21
1918,399,14,25
1919,821,12,11
1920,141,25,10
1921,512,25,9
1922,720,44,14
1923,834,33,11
1924,910,51,18
1925,149,20,1
1926,336,15,9
1927,641,33,23
1928,818,22,2
1929,339,26,13
1930,637,54,23
1931,846,43,16
1932,619,43,22
1933,493,46,22
1934,59,58,28
1935,517,48,6
1936,464,10,19
1937,544,20,12
1938,587,44,25
1939,629,33,23
1940,485,55,20
1941,532,40,19
1942,497,5,20
1943,844,34,7
1944,574,35,17
1945,91,39,26
1946,653,1,9
1947,20,29,1
1948,722,58,9
1949,694,15,8
1950,434,14,10
1951,838,40,16
1952,187,50,12
1953,124,12,11
1954,618,53,6
1955,617,4,6
1956,928,45,20
1957,255,21,15
1958,49,22,15
1959,358,22,8
1960,562,5,6
1961,32,21,12
1962,690,29,17
1963,491,45,24
1964,307,31,27
1965,497,57,22
1966,800,57,7
1967,732,53,20
1968,720,30,28
1969,816,21,23
1970,494,48,12
1971,607,58,6
1972,380,27,14
1973,943,31,19
1974,43,54,5
1975,115,28,23
1976,29,54,26
1977,335,2,28
1978,156,53,2
1979,549,51,25
1980,124,41,6
1981,606,28,15
1982,642,42,3
1983,877,59,10
1984,640,54,26
1985,775,32,24
1986,964,4,21
1987,37,19,7
1988,711,28,28
1989,337,15,23
1990,768,27,7
1991,816,51,4
1992,29,8,25
1993,716,47,4
1994,866,57,20
1995,836,29,19
1996,307,54,9
1997,618,7,6
1998,41,28,3
1999,15,36,14
2000,605,54,8
2001,986,59,25
2002,409,19,21
2003,254,58,7
2004,641,9,25
2005,36,15,2
2006,470,28,12
2007,855,18,8
2008,50,28,3
2009,171,44,15
2010,489,54,27
2011,457,27,25
2012,361,47,12
2013,96,15,6
2014,527,18,21
2015,659,27,23
2016,444,35,4
2017,799,24,19
2018,342,22,1
2019,24,19,19
2020,903,40,28
2021,712,19,23
2022,589,26,23
2023,869,42,1
2024,173,30,9
2025,901,25,2
2026,798,6,8
2027,560,8,26
2028,295,42,22
2029,592,6,23
2030,156,38,5
2031,175,48,3
2032,148,58,5
2033,53,59,11
2034,579,47,27
2035,268,49,14
2036,699,34,7
2037,94,20,20
2038,879,44,19
2039,908,42,14
2040,649,50,8
2041,625,21,5
2042,454,36,8
2043,792,20,10
2044,769,51,8
2045,122,4,26
2046,295,36,4
2047,651,26,23
2048,343,45,25
2049,920,59,22
2050,747,10,13
2051,984,31,12
2052,67,23,26
2053,270,23,26
2054,334,19,8
2055,319,39,9
2056,567,59,24
2057,965,20,25
2058,854,54,1
2059,985,35,14
2060,853,12,1
2061,265,54,22
2062,792,58,25
2063,16,18,16
2064,173,49,19
2065,765,4,4
2066,931,54,23
2067,40,44,13
2068,789,58,14
2069,718,9,15
2070,687,50,20
2071,123,6,5
2072,502,23,27
2073,426,20,3
2074,261,60,11
2075,958,50,9
2076,113,59,7
2077,660,48,6
2078,389,41,28
2079,36,22,13
2080,212,15,20
2081,152,42,19
2082,931,30,22
2083,370,4,10
2084,15,58,2
2085,429,15,20
2086,406,36,8
2087,216,33,15
2088,271,9,12
2089,346,53,1
2090,519,32,5
2091,386,25,27
2092,824,56,2
2093,383,12,19
2094,174,52,13
2095,71,46,17
2096,142,8,25
2097,168,41,2
2098,657,16,1
2099,269,58,1
2100,316,10,25
2101,557,24,20
2102,309,53,12
2103,876,40,6
2104,870,1,16
2105,847,7,20
2106,945,39,21
2107,534,6,17
2108,114,50,22
2109,752,54,24
2110,846,39,3
2111,118,6,11
2112,221,43,15
2113,468,41,9
2114,218,10,14
2115,5,28,27
2116,436,31,25
2117,330,45,7
2118,169,50,2
2119,74,43,15
2120,540,44,18
2121,266,55,10
2122,407,53,27
2123,722,27,20
2124,495,42,18
2125,202,47,24
2126,554,24,8
2127,292,20,13
2128,537,32,4
2129,115,43,2
2130,425,14,28
2131,997,31,9
2132,694,43,9
2133,198,25,18
2134,527,7,4
2135,355,3,26
2136,212,58,15
2137,873,9,24
2138,385,32,19
2139,563,21,17
2140,689,28,14
2141,286,33,12
2142,736,5,26
2143,268,16,3
2144,473,30,11
2145,697,5,18
2146,541,10,14
2147,230,43,7
2148,744,41,19
2149,363,49,3
2150,610,22,15
2151,67,12,9
2152,687,7,24
2153,618,18,6
2154,563,24,2
2155,36,24,19
2156,317,28,22
2157,532,21,11
2158,798,39,11
2159,183,35,24
2160,525,37,27
2161,734,37,9
2162,46,15,24
2163,892,33,4
2164,295,21,28
2165,575,13,4
2166,26,56,14
2167,366,34,19
2168,242,32,17
2169,549,51,27
2170,795,27,22
2171,546,20,6
2172,693,2,9
2173,195,25,20
2174,139,27,13
2175,792,22,1
2176,92,1,3
2177,122,33,1
2178,934,48,5
2179,621,36,13
2180,788,17,2
2181,311,12,14
2182,895,16,2
2183,648,48,19
2184,319,15,9
2185,243,33,28
2186,847,41,9
2187,211,34,10
2188,213,60,24
2189,56,32,17
2190,57,46,14
2191,83,57,27
2192,539,1,2
2193,720,47,2
2194,424,57,24
2195,36,60,11
2196,299,22,15
2197,392,31,22
2198,198,60,4
2199,479,17,22
2200,840,13,19
2201,840,13,8
2202,606,18,2
2203,35,52,24
2204,673,2,5
2205,524,55,27
2206,347,29,21
2207,306,19,4
2208,204,8,1
2209,537,43,8
2210,718,30,5
2211,463,35,25
2212,578,16,28
2213,695,45,13
2214,916,20,12
2215,206,4,13
2216,192,46,13
2217,176,13,9
2218,91,44,5
2219,455,51,27
2220,460,33,15
2221,868,51,24
2222,72,41,17
2223,180,15,8
2224,796,56,4
2225,672,12,28
2226,409,35,10
2227,36,18,7
2228,512,30,21
2229,189,21,10
2230,110,33,2
2231,512,22,18
2232,157,43,14
2233,802,48,7
2234,505,38,1
2235,620,34,12
2236,587,43,22
2237,439,47,2
2238,795,51,26
2239,52,46,7
2240,832,38,22
2241,311,33,15
2242,140,21,26
2243,216,48,18
2244,577,22,17
2245,517,2,28
2246,525,13,11
2247,213,32,14
2248,835,14,2
2249,469,56,3
2250,515,36,21
2251,678,34,4
2252,860,54,5
2253,481,57,3
2254,324,1,27
2255,333,53,14
2256,205,25,17
2257,886,60,1
2258,541,60,20
2259,387,49,20
2260,574,32,20
2261,100,32,26
2262,87,48,13
2263,676,32,1
2264,575,57,6
2265,334,27,4
2266,766,11,24
2267,37,36,9
2268,971,60,18
2269,406,42,14
2270,614,7,24
2271,932,33,26
2272,759,59,20
2273,373,13,9
2274,190,21,14
2275,443,9,3
2276,407,59,23
2277,219,41,16
2278,378,47,15
2279,176,4,7
2280,870,40,5
2281,701,28,28
2282,647,42,16
2283,175,48,7
2284,21,15,27
2285,422,55,24
2286,50,40,15
2287,218,32,19
2288,114,13,7
2289,108,38,6
2290,851,27,25
2291,389,4,5
2292,688,15,24
2293,86,3,7
2294,574,46,11
2295,698,60,8
2296,825,27,12
2297,80,45,22
2298,584,55,22
2299,783,21,11
2300,521,30,22
2301,250,8,4
2302,178,16,22
2303,176,20,11
2304,162,1,5
2305,298,48,3
2306,839,23,26
2307,621,54,4
2308,242,13,10
2309,90,6,25
2310,974,45,20
2311,400,17,18
2312,173,27,9
2313,465,20,4
2314,573,38,17
2315,718,23,12
2316,737,36,21
2317,581,52,16
2318,621,39,5
2319,988,42,12
2320,433,17,9
2321,162,29,4
2322,283,56,3
2323,739,2,3
2324,371,21,1
2325,911,56,28
2326,919,26,2
2327,840,26,4
2328,619,36,12
2329,741,8,19
2330,971,29,3
2331,500,10,20
2332,88,14,6
2333,489,16,16
2334,133,43,28
2335,818,59,1
2336,79,27,8
2337,353,47,10
2338,707,28,27
2339,843,2,8
2340,793,7,28
2341,544,53,26
2342,509,51,19
2343,165,51,14
2344,176,23,16
2345,674,55,22
2346,400,18,5
2347,790,50,21
2348,656,35,15
2349,203,9,14
2350,871,18,27
2351,570,53,6
2352,755,55,28
2353,989,8,26
2354,905,17,19
2355,239,40,27
2356,310,39,15
2357,112,4,14
2358,747,3,14
2359,153,49,14
2360,547,22,1
2361,380,31,12
2362,761,30,25
2363,71,32,4
2364,445,38,6
2365,865,17,10
2366,819,36,15
2367,212,31,1
2368,295,59,22
2369,358,55,28
2370,874,49,26
2371,695,21,4
2372,376,52,23
2373,900,26,20
2374,936,12,1
2375,887,36,7
2376,727,50,24
2377,660,42,12
2378,374,44,24
2379,13,57,18
2380,445,2,24
2381,193,30,8
2382,635,37,4
2383,452,24,18
2384,158,45,16
2385,151,17,25
2386,672,11,22
2387,282,56,28
2388,935,5,11
2389,870,1,17
2390,833,37,16
2391,452,3,6
2392,677,21,20
2393,84,26,21
2394,21,3,7
2395,979,34,15
2396,199,5,1
2397,792,14,25
2398,894,29,1
2399,847,51,6
2400,117,51,26
2401,716,44,26
2402,884,19,21
2403,392,16,13
2404,182,47,28
2405,599,26,18
2406,505,51,21
2407,700,26,2
2408,662,2,15
2409,205,7,17
2410,84,24,6
2411,47,55,7
2412,926,29,18
2413,760,40,27
2414,141,15,24
2415,602,9,10
2416,247,7,6
2417,293,11,11
2418,519,33,6
2419,17,60,22
2420,209,14,21
2421,639,22,25
2422,666,50,11
2423,764,52,8
2424,476,54,7
2425,19,19,25
2426,296,36,19
2427,396,9,1
2428,687,20,28
2429,324,31,8
2430,904,38,10
2431,675,17,3
2432,226,59,11
2433,564,37,16
2434,494,49,9
2435,402,30,11
2436,268,37,25
2437,798,47,1
2438,702,6,25
2439,122,23,23
2440,572,40,13
2441,58,10,6
2442,386,38,9
2443,122,57,2
2444,878,40,23
2445,772,2,8
2446,223,8,8
2447,122,33,11
2448,871,28,18
2449,588,29,24
2450,446,17,22
2451,121,55,17
2452,72,13,17
2453,590,36,11
2454,351,32,20
2455,523,14,24
2456,311,1,3
2457,396,29,2
2458,223,5,24
2459,426,22,1
2460,772,13,26
2461,37,20,25
2462,691,51,9
2463,299,25,8
2464,237,17,2
2465,208,33,16
2466,272,14,27
2467,895,40,16
2468,657,26,23
2469,927,22,17
2470,370,24,14
2471,846,39,13
2472,477,28,5
2473,933,23,17
2474,128,40,4
2475,16,49,24
2476,863,8,25
2477,346,37,25
2478,604,43,11
2479,551,9,6
2480,824,22,14
2481,148,46,11
2482,311,58,6
2483,223,44,21
2484,237,31,8
2485,95,26,14
2486,427,31,25
2487,541,56,22
2488,354,53,23
2489,671,57,1
2490,618,9,3
2491,371,14,20
2492,568,32,13
2493,765,1,5
2494,990,26,20
2495,743,1,24
2496,812,7,5
2497,953,19,28
2498,554,60,24
2499,674,12,10
2500,385,56,13
2501,256,1,19
2502,140,8,20
2503,869,3,8
2504,1000,57,6
2505,951,1,11
2506,860,48,3
2507,205,11,21
2508,155,1,26
2509,483,21,10
2510,861,26,26
2511,459,58,1
2512,141,45,3
2513,549,37,3
2514,297,44,14
2515,100,15,28
2516,38,5,2
2517,874,24,17
2518,311,35,23
2519,835,27,9
2520,359,23,9
2521,508,35,21
2522,969,3,17
2523,786,21,25
2524,57,34,4
2525,131,16,25
2526,83,55,24
2527,742,16,15
2528,76,7,9
2529,771,21,23
2530,403,16,20
2531,789,41,25
2532,792,60,25
2533,468,30,18
2534,981,24,12
2535,735,44,17
2536,597,18,10
2537,258,14,15
2538,739,24,24
2539,525,5,22
2540,977,40,6
2541,758,55,22
2542,356,46,3
2543,209,58,16
2544,216,54,21
2545,941,15,5
2546,523,20,21
2547,520,12,9
2548,194,12,24
2549,866,54,4
2550,648,58,3
2551,424,44,4
2552,776,5,16
2553,199,7,19
2554,45,30,22
2555,556,3,2
2556,58,45,14
2557,925,42,11
2558,848,7,23
2559,450,33,8
2560,967,8,7
2561,872,1,7
2562,692,34,24
2563,140,50,27
2564,385,28,5
2565,93,23,18
2566,295,9,8
2567,694,26,16
2568,73,1,2
2569,916,10,18
2570,3,28,27
2571,277,49,26
2572,131,5,7
2573,228,48,20
2574,972,60,15
2575,905,50,26
2576,651,55,3
2577,372,48,1
2578,631,13,27
2579,189,14,20
2580,184,1,24
2581,365,50,26
2582,247,56,20
2583,505,51,8
2584,583,16,27
2585,957,30,18
2586,922,24,10
2587,170,9,8
2588,398,25,11
2589,165,46,16
2590,1,6,1
2591,67,37,16
2592,807,55,7
2593,355,36,13
2594,566,42,20
2595,684,21,28
2596,178,10,18
2597,148,48,8
2598,175,1,22
2599,846,24,7
2600,203,3,15
2601,786,4,23
2602,148,47,9
2603,624,29,17
2604,859,29,21
2605,223,17,6
2606,809,52,14
2607,597,58,11
2608,504,57,11
2609,578,51,12
2610,775,5,7
2611,550,52,26
2612,784,35,3
2613,580,27,15
2614,324,4,25
2615,63,17,22
2616,629,43,1
2617,869,46,1
2618,804,58,11
2619,655,1,22
2620,442,5,23
2621,974,12,23
2622,921,14,13
2623,712,37,9
2624,958,56,22
2625,848,40,2
2626,879,38,21
2627,301,43,21
2628,259,31,7
2629,629,25,6
2630,393,11,8
2631,477,38,11
2632,815,46,25
2633,866,57,9
2634,263,54,12
2635,521,54,4
2636,538,37,5
2637,942,17,13
2638,109,60,16
2639,105,19,5
2640,908,51,1
2641,285,13,18
2642,434,20,8
2643,234,35,18
2644,443,53,17
2645,794,45,11
2646,863,8,2
2647,676,57,2
2648,362,33,15
2649,143,39,15
2650,671,42,19
2651,556,59,9
2652,566,60,16
2653,31,25,4
2654,547,28,20
2655,106,13,22
2656,888,35,28
2657,723,16,4
2658,886,17,22
2659,300,5,6
2660,586,13,26
2661,205,38,16
2662,530,9,27
2663,156,27,11
2664,920,44,11
2665,151,46,9
2666,412,51,11
2667,279,18,15
2668,312,50,17
2669,943,55,2
2670,130,27,5
2671,76,7,15
2672,583,3,19
2673,972,34,20
2674,274,43,26
2675,916,10,9
2676,514,34,5
2677,576,35,28
2678,427,16,23
2679,85,15,18
2680,280,35,3
2681,227,41,22
2682,34,47,23
2683,235,30,2
2684,948,2,26
2685,13,60,8
2686,630,4,25
2687,817,14,17
2688,749,7,25
2689,746,60,15
2690,920,31,5
2691,690,42,10
2692,923,43,18
2693,115,4,6
2694,621,40,10
2695,91,25,5
2696,138,8,6
2697,596,25,12
2698,315,42,21
2699,147,38,24
2700,190,28,26
2701,694,29,23
2702,997,29,26
2703,153,42,6
2704,996,28,10
2705,337,32,19
2706,530,55,22
2707,684,5,23
2708,977,17,4
2709,479,60,7
2710,28,48,2
2711,822,9,25
2712,860,41,4
2713,269,4,18
2714,96,38,10
2715,199,10,12
2716,582,35,4
2717,463,27,14
2718,331,34,17
2719,659,4,4
2720,333,17,19
2721,919,8,19
2722,155,35,15
2723,745,44,5
2724,658,44,2
2725,819,55,18
2726,637,25,20
2727,655,32,8
2728,931,60,21
2729,162,24,18
2730,223,32,26
2731,295,54,23
2732,863,60,14
2733,967,39,13
2734,172,4,14
2735,402,45,6
2736,700,39,19
2737,685,36,9
2738,854,5,15
2739,428,24,1
2740,404,5,2
2741,887,2,4
2742,217,10,23
2743,692,19,7
2744,307,13,13
2745,949,53,2
2746,496,23,5
2747,735,9,9
2748,479,24,4
2749,617,44,12
2750,904,29,5
2751,761,11,16
2752,985,12,20
2753,791,24,28
2754,716,41,23
2755,110,4,20
2756,569,49,4
2757,968,17,23
2758,484,45,5
2759,591,5,26
2760,353,6,4
2761,534,56,28
2762,586,50,21
2763,986,38,26
2764,621,59,7
2765,611,12,24
2766,984,1,2
2767,879,48,13
2768,571,10,26
2769,115,17,8
2770,414,4,21
2771,927,36,19
2772,999,34,4
2773,47,33,22
2774,406,10,9
2775,859,30,14
2776,853,27,10
2777,550,10,17
2778,543,11,28
2779,118,36,6
2780,226,36,12
2781,984,51,15
2782,249,3,23
2783,147,22,2
2784,991,31,2
2785,810,11,18
2786,500,33,11
2787,201,1,5
2788,876,34,13
2789,787,4,15
2790,621,14,3
2791,447,52,21
2792,639,51,27
2793,380,10,1
2794,799,22,6
2795,141,26,11
2796,461,1,3
2797,415,18,5
2798,580,4,1
2799,725,45,26
2800,168,15,11
2801,887,37,24
2802,310,27,10
2803,666,27,13
2804,57,26,6
2805,690,58,3
2806,667,58,7
2807,676,16,27
2808,705,2,22
2809,852,41,28
2810,841,25,14
2811,762,4,5
2812,485,45,23
2813,118,14,25
2814,826,10,28
2815,935,53,22
2816,59,4,24
2817,629,1,7
2818,526,51,5
2819,404,5,4
2820,796,15,3
2821,676,11,6
2822,506,7,11
2823,867,48,4
2824,502,24,28
2825,670,39,14
2826,940,54,19
2827,697,50,10
2828,287,12,13
2829,500,40,24
2830,425,9,6
2831,620,1,28
2832,267,1,23
2833,594,25,28
2834,598,10,27
2835,947,56,25
2836,621,51,21
2837,878,32,2
2838,84,41,4
2839,553,37,1
2840,185,18,25
2841,984,55,17
2842,214,23,25
2843,309,50,12
2844,268,16,10
2845,421,56,10
2846,639,4,27
2847,835,28,21
2848,745,47,14
2849,557,16,1
2850,564,43,14
2851,411,23,19
2852,104,14,7
2853,262,31,14
2854,37,19,14
2855,107,25,15
2856,803,6,4
2857,891,5,25
2858,996,2,28
2859,820,15,17
2860,765,22,6
2861,136,37,25
2862,704,26,6
2863,360,45,2
2864,62,5,24
2865,894,4,17
2866,95,3,16
2867,796,56,27
2868,927,26,13
2869,232,55,9
2870,738,34,19
2871,446,3,4
2872,856,25,20
2873,740,27,4
2874,773,43,15
2875,167,12,2
2876,419,53,18
2877,415,60,1
2878,516,3,1
2879,336,22,20
2880,760,56,20
2881,320,33,15
2882,704,16,22
2883,31,1,7
2884,548,53,18
2885,770,31,14
2886,95,57,2
2887,951,14,25
2888,159,13,20
2889,2,30,17
2890,794,59,12
2891,261,58,25
2892,198,20,5
2893,766,16,12
2894,71,33,13
2895,715,34,5
2896,503,18,5
2897,693,46,14
2898,592,46,19
2899,166,55,27
2900,157,1,7
2901,822,46,25
2902,875,33,21
2903,59,52,5
2904,872,23,7
2905,989,28,19
2906,258,49,20
2907,614,28,20
2908,583,41,24
2909,561,8,15
2910,189,9,3
2911,709,21,14
2912,630,20,14
2913,837,26,28
2914,732,1,3
2915,839,9,22
2916,634,27,14
2917,980,28,23
2918,78,16,5
2919,860,50,3
2920,344,10,19
2921,22,7,15
2922,789,42,8
2923,612,54,5
2924,31,38,1
2925,572,3,16
2926,635,6,17
2927,645,52,6
2928,414,51,4
2929,675,31,6
2930,261,23,5
2931,744,29,25
2932,609,46,21
2933,796,3,1
2934,311,31,21
2935,802,12,9
2936,378,49,20
2937,76,18,4
2938,17,42,15
2939,863,14,25
2940,364,10,9
2941,356,7,17
2942,429,35,11
2943,366,15,23
2944,787,13,10
2945,243,40,16
2946,407,28,4
2947,495,40,10
2948,878,36,25
2949,399,45,1
2950,337,50,24
2951,445,1,8
2952,721,25,27
2953,910,35,4
2954,577,2,8
2955,252,58,1
2956,941,58,17
2957,810,8,16
2958,919,35,6
2959,628,54,21
2960,437,26,3
2961,569,45,27
2962,183,25,14
2963,17,17,19
2964,975,49,3
2965,785,9,26
2966,168,54,1
2967,543,52,27
2968,825,41,22
2969,227,11,9
2970,999,50,20
2971,157,30,10
2972,761,27,1
2973,655,46,11
2974,632,13,14
2975,941,5,5
2976,782,52,10
2977,181,58,24
2978,89,16,17
2979,250,5,18
2980,462,43,3
2981,366,51,25
2982,854,28,10
2983,649,46,28
2984,773,45,2
2985,220,6,22
2986,3,44,5
2987,316,22,4
2988,564,53,26
2989,861,36,25
2990,981,52,16
2991,891,4,17
2992,353,45,15
2993,418,9,26
2994,179,5,17
2995,439,8,19
2996,38,12,15
2997,463,29,26
2998,492,49,3
2999,983,49,2
3000,825,13,16
3001,222,54,6
3002,622,4,26
3003,9,26,1
3004,600,2,12
3005,774,13,12
3006,734,22,24
3007,562,55,12
3008,153,47,28
3009,76,22,4
3010,730,28,25
3011,194,55,9
3012,18,37,5
3013,431,14,23
3014,176,18,7
3015,171,19,11
3016,235,10,7
3017,507,1,4
3018,153,2,3
3019,466,25,11
3020,787,36,9
3021,912,7,11
3022,137,1,27
3023,640,25,13
3024,93,25,6
3025,319,39,18
3026,726,23,1
3027,327,9,10
3028,439,22,10
3029,352,10,4
3030,169,9,17
3031,821,45,16
3032,20,23,24
3033,549,31,3
3034,330,55,10
3035,616,19,12
3036,481,29,8
3037,842,20,20
3038,639,32,8
3039,311,58,26
3040,948,36,15
3041,580,33,22
3042,972,24,23
3043,233,16,2
3044,549,35,5
3045,115,11,3
3046,6,20,25
3047,521,4,6
3048,396,55,22
3049,919,7,23
3050,401,15,4
3051,683,45,22
3052,906,56,15
3053,121,16,13
3054,631,26,24
3055,906,52,1
3056,717,12,18
3057,828,59,2
3058,486,26,2
3059,461,10,5
3060,684,16,15
3061,329,51,28
3062,879,8,28
3063,652,2,13
3064,817,31,13
3065,92,5,25
3066,535,52,4
3067,447,36,14
3068,619,14,16
3069,366,13,24
3070,67,23,19
3071,706,21,10
3072,450,28,19
3073,10,54,25
3074,841,6,12
3075,840,54,24
3076,757,48,22
3077,562,24,20
3078,421,59,17
3079,681,18,9
3080,61,8,9
3081,818,26,9
3082,44,54,11
3083,830,59,12
3084,861,37,3
3085,470,30,2
3086,179,35,20
3087,167,30,3
3088,175,1,24
3089,538,16,8
3090,77,7,14
3091,533,47,18
3092,813,6,11
3093,232,55,14
3094,253,34,10
3095,979,4,25
3096,280,57,12
3097,285,1,25
3098,276,17,5
3099,337,60,1
3100,960,20,28
3101,744,49,15
3102,342,24,17
3103,741,20,14
3104,923,53,15
3105,674,41,27
3106,518,28,10
3107,45,23,24
3108,745,30,20
3109,394,15,17
3110,524,54,15
3111,183,3,15
3112,744,12,12
3113,869,55,4
3114,835,53,18
3115,589,60,4
3116,487,52,17
3117,556,54,9
3118,408,9,26
3119,613,12,19
3120,851,24,10
3121,165,46,21
3122,172,9,14
3123,865,58,19
3124,859,1,7
3125,96,46,28
3126,431,14,3
3127,864,25,11
3128,129,30,11
3129,524,4,5
3130,101,49,1
3131,420,2,15
3132,507,16,16
3133,548,33,12
3134,138,41,12
3135,89,7,1
3136,146,54,5
3137,756,37,18
3138,515,18,11
3139,263,26,21
3140,979,38,9
3141,941,14,14
3142,484,47,8
3143,612,38,16
3144,881,24,15
3145,240,32,16
3146,162,22,23
3147,869,57,18
3148,445,36,8
3149,276,36,27
3150,169,28,24
3151,542,11,25
3152,103,55,23
3153,971,13,24
3154,397,37,8
3155,978,43,5
3156,780,17,16
3157,936,31,27
3158,757,49,4
3159,129,50,8
3160,111,21,1
3161,739,57,18
3162,472,56,23
3163,884,20,24
3164,259,36,18
3165,199,3,6
3166,220,39,15
3167,480,6,20
3168,926,5,25
3169,456,37,7
3170,861,50,28
3171,97,41,5
3172,596,3,18
3173,90,35,6
3174,34,20,20
3175,442,47,22
3176,185,35,28
3177,299,38,13
3178,669,46,5
3179,283,7,1
3180,217,8,11
3181,761,48,1
3182,563,51,11
3183,150,39,20
3184,815,16,27
3185,735,8,23
3186,978,56,22
3187,587,31,10
3188,849,50,18
3189,934,55,19
3190,318,12,2
3191,139,3,18
3192,979,29,8
3193,930,26,19
3194,309,28,1
3195,13,14,24
3196,295,6,10
3197,994,60,10
3198,68,16,2
3199,118,31,25
3200,683,55,10
3201,286,10,14
3202,186,8,16
3203,993,41,24
3204,12,11,26
3205,96,13,24
3206,573,26,5
3207,837,31,19
3208,859,11,7
3209,435,33,20
3210,327,46,22
3211,57,53,17
3212,326,47,18
3213,793,21,16
3214,272,58,8
3215,937,42,12
